Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
12, Mokshadharma Parva ,262,23,"241:6 Verse 35 is a triplet. In the first two lines the speaker says that one who does not accomplish the acts specified, fails to attain to a desirable end. In the last line, idam, refers to the duties of a true Brahmana or the indications of the Renunciation as laid down in verse 34. Daivatam kritwa, is explained by the commentator as Daivatamiva sevaniyam kritwa, Yajnam is Vishnu or Brahma as the Srutis declare."
12, Mokshadharma Parva ,262,24,"242:1 The Munis referred to in the first line are those mentioned in verse 31 above. They are the atmayajins or mental sacrificers. Kashtam is gahanam. Asya in the second line refers to the particular Yoga of those Munis. Lest the Yoga propounded by Tuladhara be regarded as altogether new, a circumstance that would detract from their merit, the commentator explains the words natah as preceded by Avekshamana api understood."
12, Mokshadharma Parva ,262,25,"242:2 Yasmin here is equivalent to Yadi, it being, as the commentator explains, Vibhaktipratirupakam avyayam. Eva is equivalent to Evam, meaning Twaduktaprakarena; atmatirtha means atmaiva tirtham or Yajnabhumistatra. Prapnuyat in the second line stands for prapnuyuh. The use of the singular for the plural is arsha."
12, Mokshadharma Parva ,262,26,"242:3 What is said here is this: the sacrifices of some men become lost through absence of faith. These men, it is plain, are not worthy of performing any kind of sacrifice internal or external. The performance of sacrifice, however, is easy. The cow and her products can minister to all sacrifices. In the case of those that are able, full libations of clarified butter, of milk, and of curds, are sufficient to enable them to perform whatever sacrifice they wish. As regards those that are poor, the dust of a cow's hoof and the water in which a cow's tail and horns have been washed, are quite sufficient to enable them to perform their sacrifices. Purnahuti should not, I think, be taken as different from clarified butter, etc."
12, Mokshadharma Parva ,262,27,"242:4 All these verses are exceedingly terse. Anena vidhina is the mode which the speaker himself advocates, viz., the performance of sacrifices without slaughter of animals. Niyojayan is an instance hetau satri. After prakaroti Sraddham is understood. Ishtam here means Yagam. Yajunam (as in verse 35 above) is Brahma."
12, Mokshadharma Parva ,262,28,"243:1 The soul is itself a tirtha. A tirtha, of course, is a spot containing sacred water. One should seek the acquisition of merit in the soul instead of going to places called sacred and lying in different parts of the earth. 'According to his own ability' means 'according to the best of his power.' If one can perform a sacrifice with clarified butter, one should not do it with the dust of a cow's hoofs."
12, Mokshadharma Parva ,263,1,"""Tuladhara said, 'See with thy own eyes, O Jajali, who, viz., those that are good or those that are otherwise, have adopted this path of duty that I have spoken of. Thou shalt then understand properly how the truth stands. Behold, many birds are hovering in the sky. Amongst them are those that were reared on thy head, as also many hawks and many others of other species. Behold, O Brahmana, those birds have contracted their wings and legs for entering their respective nests. Summon them, O regenerate one! There those birds, treated with affection by thee, are displaying their love for thee that art their father. Without doubt, thou art their father, O Jajali! Do thou summon thy children.'"
12, Mokshadharma Parva ,263,2,"""Bhishma continued, 'Then those birds, summoned by Jajali, made answer agreeably to the dictates of that religion which is not fraught with injury to any creature. 2 All acts that are done without injuring any creature become serviceable (to the doer) both here and hereafter. Those acts, however, that involve injury to others, destroy faith, and faith being destroyed, involves the destroyer in ruin. The sacrifices of those that regard acquisition and non-acquisition in the same light, that are endued with faith that are self-restrained, that have tranquil minds, and that perform sacrifices from a sense of duty (and not from desire of fruit), become productive of fruit. 3 Faith with respect to Brahma is the daughter of Surya, O regenerate one. She is the protectress and she is the giver of good birth. Faith is superior to the merit born of (Vedic) recitations and meditation. 4 An act vitiated by defect of speech is saved by Faith. An act vitiated by defect of mind is saved by Faith. Butneither speech nor mind can save an act that is vitiated by want of Faith. 1 Men conversant with the occurrences of the past recite in this connection the following verse sung by Brahman. The offerings in sacrifices of a person that is pure (in body and acts) but wanting in Faith, and of another that is impure (in respect of their worthiness of acceptance). The food, again, of a person conversant with the Vedas but miserly in behaviour, and that of a usurer that is liberal in conduct, 2 the deities after careful consideration, had held to be equal (in respect of their worthiness of acceptance). The' Supreme Lord of all creatures (viz., Brahman) then told them that they had committed an error. The food of a liberal person is sanctified by Faith. The food, however, of the person that is void of Faith is lost in consequence of such want of Faith. The food of a liberal usurer is acceptable but not the food of a miser. 3 Only one person in the world, viz., he that is bereft of Faith, is unfit to make offerings to the deities. The food of only such a man is unfit to be eaten. This is the opinion of men conversant with duties. Want of Faith is a high sin. Faith is a cleanser of sins. Like a snake casting off its slough, the man of Faith succeeds in casting off all his sin. The religion of abstention with Faith is superior to all things considered sacred. Abstaining from all faults of behaviour, he who betakes himself to Faith, becomes sanctified. What need hath such a person of penances, or of conduct, or of endurance? Every man has Faith. Faith, however, is of three kinds, viz., as affected by Sattwa, by Rajas and by Tamas, and according to the kind of Faith that one has, one is named. Persons endued with goodness and possessed of insight into the true import of morality have thus laid down the subject of duties. We have, as the result of our enquiries, got all this from the sage Dharmadarsana. O thou of great wisdom, betake thyself to Faith, for thou shalt then obtain that which is superior. He who has Faith (in the declarations of the Srutis), and who acts according to their import (in the belief that they are good for him), is certainly of righteous soul. O Jajali, he who adheres to his own path (under the influence of Faith) is certainly a superior person.'"
12, Mokshadharma Parva ,263,3,"""Bhishma continued, 'After a short while, Tuladhara and Jajali, both of whom had been endued with great wisdom, ascended to heaven and sportedthere in great happiness, 1 having reached their respective places earned by their respective acts. Many truths of this kind were spoken of by Tuladhara. That eminent person understood this religion (of abstention from injury) completely. These eternal duties were accordingly proclaimed by him. The regenerate Jajali, O son of Kunti, having heard these words of celebrated energy, betook himself to tranquillity. In this way, many truths of grave import were uttered by Tuladhara, illustrated by examples for instruction. What other truths dost thou wish to hear?'"""
12, Mokshadharma Parva ,263,4,"243:2 Dharmasya vachanat kila is explained by the commentator as Dharmasya ahinsatmakasya samvandhino vachanat. I think the words may also mean, 'obeying the voice of Dharma.'"
12, Mokshadharma Parva ,263,5,243:3 The two negatives in the second line amount to an affirmative assertion.
12, Mokshadharma Parva ,263,6,"243:4 Vaivaswati is 'appertaining to Vivaswat or prakasarapachidatma', hence 'Brahma-vishayini. 'Daughter of Surya' means Sattwiki. Faith is vahirvangamanasi, i.e., is 'the outward form of speech and mind,' implying that it 'transcends (the merit born of) speech (recitation) and mind (meditation).'"
12, Mokshadharma Parva ,263,7,"244:1 'Defects of speech' are the incorrect utterance of mantras. 'Defects of mind' are such as listlessness, haste, etc."
12, Mokshadharma Parva ,263,8,244:2 Kadarya is explained by the commentator as 'miserly.' I think it may be taken also in a more extended sense. Then again vardhushi is a usurer and not necessarily a dealer in corn.
12, Mokshadharma Parva ,263,9,"244:3 The commentator is entirely silent upon this verse. The two Bengali versions have proceeded in two different ways. The four classes of persons indicated in the previous verses are (1) he that is destitute of faith but is (outwardly) pure, (2) he that has faith but is not (outwardly) pure, (3) a miserly person possessed of learning, and (4) a usurer endued with liberality. The answer of Brahman, without touching other points, refers particularly to faith. The liberal man's food is sanctified by faith. The food of him that has no faith is lost. For this reason, the liberal man's food, even if he happens to be a usurer, is worthy of acceptance, and not so the food of the miser even though he may be possessed of Vedic lore."
12, Mokshadharma Parva ,263,10,245:1 The commentator takes the word divam as implying hardakasam. They sported (not in the ordinary felicity of heaven but) in the puissance of Yoga.
12, Mokshadharma Parva ,264,1,"""Bhishma said, 'In this connection is cited an old narrative of what was recited by king Vichakhy through compassion for all creatures. Beholding the mangled body of a bull, and hearing the exceedingly painful groans of the kine in a cow-slaying sacrifice, and observing the cruel Brahmanas that gathered there for assisting at the ceremonies, that king 2 uttered these words, 'Prosperity to all the kine in the world.' When the slaughter had commenced, these words expressive of a blessing (to those helpless animals) were pronounced. And the monarch further said, 'Only those that are transgressors of defined limits, that are destitute of intelligence, that are atheists and sceptics, and that desire the acquisition of celebrity through sacrifices and religious rites speak highly of the slaughter of animals in sacrifices. 3 The righteous-souled Manu has applauded (the observance of) harmlessness in all (religious) acts. Indeed, men slaughter animals in sacrifices, urged by only the desire of fruit. 4 Hence, guided by authority (in respect of slaughter and abstention from slaughter or harmlessness) one conversant (with the scriptures) should practise the true course of duty which is exceedingly subtile. Harmlessness to all creatures is the highest of all duties. Living in the vicinity of an inhabited place and injuring oneself to the observance of rigid vows, and disregarding the fruits indicated of Vedic acts, one should give up domesticity, adopting a life of Renunciation. Only they that are mean are urged by the desire offruit. 1 Reverentially mentioning sacrifices and trees and sacrificial stakes, men do not eat tainted meat. This practice, however, is not worthy of applause. 2 Wine, fish, honey, meat, alcohol, and preparations of rice and sesame seeds, have been introduced by knaves. The use of these (in sacrifices) is not laid down in the Vedas. The hankering after these arises from pride, error of judgment, and cupidity. They that are true Brahmanas realise the presence of Vishnu in every sacrifice. His worship, it has been laid down, should be made with agreeable Payasa. (The leaves and flowers of) such trees as have been indicated in the Vedas, whatever act is regarded as worthy and whatever else is held as pure by persons of pure hearts and cleansed natures and those eminent for knowledge and holiness, are all worthy of being offered to the Supreme Deity and not unworthy of His acceptance.' 3"
12, Mokshadharma Parva ,264,2,"""Yudhishthira said, 'The body and all sorts of dangers and calamities are continually at war with each other. How, therefore, will a person who is totally free from the desire of harming and who on this account will not be able to act, succeed in keeping up his body?' 4"
12, Mokshadharma Parva ,264,3,"""Bhishma said, 'One should, when able, acquire merit and act in such a way that one's body may not languish and suffer pain, and that death may not come.'"" 5"
12, Mokshadharma Parva ,264,4,245:2 Gograhe is explained by the commentator as 'a sacrifice in which kine are stain.' Yajnavatasya is an instance of the genitive for the accusative. It means Yajnavatsthan nirdayan Brahmanan. The expression may also mean 'in the cow-pen within the sacrificial enclosure.'
12, Mokshadharma Parva ,264,5,245:3 Avyaktaih is explained by the commentator as Yajnadi-dwaraiva khyatimichchhadbhih.
12, Mokshadharma Parva ,264,6,"245:4 Kamakara may also mean recklessness, Vahirvedyam is 'on the outer Vedi or altar.' The actual slaughter takes place on this vedi. The Burdwan translator misunderstands the word."
12, Mokshadharma Parva ,264,7,"246:1 Upasya, is explained by the commentator as 'living near an inhabited place.' Vedakritah Srutih are the fruits indicated in the Vedas of the acts laid, down in them. Acharah has reference to the duties of the domestic mode of life. Acharah should be made anacharah, i.e., should not be followed. The Sannyasa mode of life is thus recommended."
12, Mokshadharma Parva ,264,8,"246:2 The meaning is this: ordinary men abstain from tainted meat, regarding all meat as tainted which is obtained from animals that are not killed in sacrifices and in course of religious acts. The speaker, however, holds that this practise is not worthy of applause, for all meat is tainted, including that of animals slain in sacrifices. K.P. Singha gives the sense correctly though his rendering is not literal. The Burdwan translator, misunderstanding text and commentary, jumbles them together and gives an incorrect rendering."
12, Mokshadharma Parva ,264,9,"246:3 Hence there is no need for sacrifices with slaughter of animals, and alcohol, etc."
12, Mokshadharma Parva ,264,10,"246:4 The sense is this: dangers are always seeking to destroy the body. The body is always seeking to destroy those destroyers. This perpetual war or struggle implies the desire to injure. How then, asks Yudhishthira, is it possible for any man to lead a perfectly harmless life, harm being implied in the very fact of continued existence?"
12, Mokshadharma Parva ,264,11,"246:5 The sense, of course, is that one should acquire religious merit without wasting one's body; one should not, that is, cause one's body to be destroyed for the sake of earning merit."
12, Mokshadharma Parva ,265,1,"""Yudhishthira said, 'Thou, O grandsire, art our highest preceptor in the matter of all acts that are difficult of accomplishment (in consequence of the commands of superiors on the one hand and the cruelty that is involved in them on the other). I ask, how should one judge of an act in respect of eitherone's obligation to do it or of abstaining from it? Is it to be judged speedily or with delay?'"
12, Mokshadharma Parva ,265,2,"""Bhishma said, 'In this connection is cited the old story of what occurred with respect to Chirakarin born in the race of Angirasa. Twice blessed be the man that reflects long before he acts. One that reflects long before he acts is certainly possessed of great intelligence. Such a man never offends in respect of any act. There was once a man of great wisdom, of the name of Chirakarin, who was the son of Gautama. Reflecting for a long time upon every consideration connected with proposed acts, he used to do all he had to do. He came to be called by the name of Chirakarin because he used to reflect long upon all matters, to remain awake for a long time, to sleep for a long time, and to take a long time in setting himself to the accomplishment of such acts as he accomplished. The clamour of being an idle man stuck to him. He was also regarded as a foolish person, by every person of a light understanding and destitute of foresight. On a certain occasion, witnessing an act of great fault in his wife, the sire Gautama passing over his other children, commanded in wrath this Chirakarin, saying, 'Slay thou this woman.' Having said these words without much reflection, the learned Gautama, that foremost of persons engaged in the practice of Yoga, that highly blessed ascetic, departed for the woods. Having after a long while assented to it, saying, 'So be it,' Chirakarin, in consequence of his very nature, and owing to his habit of never accomplishing any act without long reflection, began to think for a long while (upon the propriety or otherwise of what he was commanded by his sire to do). How shall I obey the command of my sire and yet how avoid slaying my mother? How shall I avoid sinking, like a wicked person, into sin in this situation in which contradictory obligations are dragging me into opposite directions? Obedience to the commands of the sire constitutes the highest merit. The protection of the mother again is a clear duty. The status of a son is fraught with dependence. How shall I avoid being afflicted by sin? Who is there that can be happy after having slain a woman, especially his mother? Who again can obtain prosperity and fame by disregarding his own sire? Regard for the sire's behest is obligatory. The protection of my mother is equally a duty. How shall I so frame my conduct that both obligations may be discharged? The father places his own self within the mother's womb and takes birth as the son, for continuing his practices, conduct, name and race. I have been begotten as a son by both my mother and my father. Knowing as I do my own origin, why should I not have this knowledge (of my relationship with both of them)? The words uttered by the sire while performing the initial rite after birth, and those that were uttered by him on the occasion of the subsidiary rite (after the return from the preceptor's abode) are sufficient (evidence) for settling the reverence due to him and indeed, confirm the reverence actually paid to him. 1 In consequence of his bringing up the sonand instructing him, the sire is the son's foremost of superiors and the highest religion. The very Vedas lay it down as certain that the son should regard what the sire says as his highest duty. Unto the sire the son is only a source of joy. Unto the son, however, the sire is all in all. The body and all else that the son owns have the sire alone for their giver. Hence, the behests of the sire should be obeyed without ever questioning them in the least. The very sins of one that obeys one's sire are cleansed (by such obedience). The sire is the giver of all articles of food, of instructions in the Vedas, and of all other knowledge regarding the world. (Prior to the son's birth) the sire is the performer of such rites as Garbhadhana and Simantonnayana. 1 The sire is religion. The sire is heaven. The sire is the highest penance. The sire being gratified, all the deities are gratified. Whatever words are pronounced by the sire become blessings that attach to the son. The words expressive of joy that the sire utters cleanse the son of all his sins. The flower is seen to fall away from the stalk. The fruit is seen to fall away from the tree. But the sire, whatever his distress, moved by parental affection, never abandons the son. These then are my reflections upon the reverence due from the son to the sire. Unto the son the sire is not an ordinary object. I shall now think upon (what is due to) the mother. Of this union of the five (primal) elements in me due to my birth as a human being, the mother is the (chief) cause as the firestick of fire. 2 The mother is as the fire-stick with respect to the bodies of all men. She is the panacea for all kinds of calamities. The existence of the mother invests one with protection; the reverse deprives one of all protection. The man who, though divested of prosperity, enters his house, uttering the words, 'O mother!'--hath not to indulge in grief. Nor doth decrepitude ever assail him. A person whose mother exists, even if he happens to be possessed of sons and grandsons and even if he counts a hundred years, looks like a child of but two years of age. Able or disabled, lean or robust, the son is always protected by the mother. None else, according to the ordinance, is the son's protector. Then doth the son become old, then doth he become stricken with grief, then doth the world look empty in his eyes, when he becomes deprived of his mother. There is no shelter (protection against the sun) like the mother. There is no refuge like the mother. There is no defence like the mother. There is no one so dear as the mother. For having borne him in her womb the mother is the son's Dhatri. For having been thechief cause of his birth, she is his Janani. For having nursed his young limbs into growth, she is called Amva. For bringing forth a child possessed of courage she is called Virasu. For nursing and looking after the son she is called Sura. The mother is one's own body. What rational man is there that would slay his mother, to whose care alone it is due that his own head did not lie on the street-side like a dry gourd? When husband and wife unite themselves for procreation, the desire cherished with respect to the (unborn) son are cherished by both, but in respect of their fruition more depends upon the mother than on the sire. 1 The mother knows the family in which the son is born and the father who has begotten him. From the moment of conception the mother begins to show affection to her child and takes delight in her. (For this reason, the son should behave equally towards her). On the other hand, the scriptures declare that the offspring belongs to the father alone. If men, after accepting the hands of wives in marriage and pledging themselves to earn religious merit without being dissociated from them, seek congress with other people's wives, they then cease to be worthy of respect. 2 The husband, because he supports the wife, is called Bhartri, and, because he protects her, he is on that account called Pati. When these two functions disappear from him, he ceases to be both Bhartri and Pati. 3 Then again woman can commit no fault. It is man only that commits faults. By perpetrating an act of adultery, the man only becomes stained with guilt. 4 It has been said that the husband is the highest object with the wife and the highest deity to her. My mother gave up her sacred person to one that came to her in the form and guise of her husband. Women can commit no fault. It is man who becomes stained with fault. Indeed, in consequence of the natural weakness of the sex as displayed in every act, and their liability to solicitation, women cannot be regarded as offenders. Then again the sinfulness (in this case) is evident of Indra himself who (by acting in the way he did) caused the recollection of the request that had been made to him in days of yore by woman (when a third part of the sin of Brahmanicide of which Indra himself was guilty was cast upon her sex). There is no doubt that my mother is innocent. She whom I have been commanded to slay is a woman. That woman is again my mother. She occupies, therefore, a place of greater reverence. The very beasts that are irrational know that the mother isunslayable. The sire must be known to be a combination of all the deities together. To the mother, however, attaches a combination of all mortal creatures and all the deities. 1--In consequence of his habit of reflecting long before acting, Gautama's son Chirakarin, by indulging in those reflections, passed a long while (without accomplishing the act he had been commanded by his sire to accomplish). When many days had expired, his sire Gautama's returned. Endued with great wisdom, Medhatithi of Gautama's race, engaged in the practice of penances, came back (to his retreat), convinced, after having reflected for that long time, of the impropriety of the chastisement he had commanded to be inflicted upon his wife. Burning with grief and shedding copious tears, for repentance had come to him in consequence of the beneficial effects of that calmness of temper which is brought about by a knowledge of the scriptures, he uttered these words, 'The lord of the three worlds, viz., Purandara, came to my retreat, in the guise of a Brahmana asking for hospitality. He was received by me with (proper) words, and honoured with a (proper) welcome, and presented in due form with water to wash his feet and the usual offerings of the Arghya. I also granted him the rest he had asked for. I further told him that I had obtained a protector in him. I thought that such conduct on my part would induce him to behave towards me as a friend. When, however, notwithstanding all this, he misbehaved himself, my wife Ahalya could not be regarded to have committed any fault. It seems that neither my wife, nor myself, nor Indra himself who while passing through the sky had beheld my wife (and become deprived of his senses by her extraordinary beauty), could be held to have offended. The blame really attaches to the carelessness of my Yoga puissance. 2 The sages have said that all calamities spring from envy, which, in its turn, arises from error of judgment. By that envy, also, I have been dragged from where I was and plunged into an ocean of sin (in the form of wife-slaughter). Alas, I have slain a woman,--a woman that is again my wife--one, that is, who, in consequence of her sharing her lord's calamities came to be called by the name of Vasita,--one that was called Bharya owing to the obligation I was under of supporting her. Who is there that can rescue me from this sin? Acting heedlessly I commanded the high-souled Chirakarin (to slay that wife of mine). If on the present occasion he proves true to his name then may he rescue me from this guilt. Twice blessed be thou, O Chirakaraka! If on this occasion thou hast delayed accomplishing the work, then art thou truly worthy of thy name. Rescue me, and thy mother, and the penances I have achieved, as also thy own self, from grave sins. Be thou really a Chirakarakatoday! Ordinarily, in consequence of thy great wisdom thou takest a long time for reflection before achieving any act. Let not thy conduct be otherwise today! Be thou a true Chirakaraka today. Thy mother had expected thy advent for a long time. For a long time did she bear thee in her womb. O Chirakaraka, let thy habit of reflecting long before acting be productive of beneficial results today. Perhaps, my son Chirakaraka is delaying today (to achieve my bidding) in view of the sorrow it would cause me (to see him execute that bidding). Perhaps, he is sleeping over that bidding, bearing it in his heart (without any intention of executing it promptly). Perhaps, he is delaying, in view of the grief it would cause both him and me, reflecting upon the circumstances of the case.' Indulging in such repentance, O king, the great Rishi Gautama then beheld his son Chirakarin sitting near him. Beholding his sire come back to their abode, the son Chirakarin, overwhelmed with grief, cast away the weapon (he had taken up) and bowing his head began to pacify Gautama. Observing his son prostrated before him with bent head, and beholding also his wife almost petrified with shame, the Rishi became filled with great joy. From that time the highsouled Rishi, dwelling in that lone hermitage, did not live separately from his spouse or his heedful son. Having uttered the command that his wife should be slain he had gone away from his retreat for accomplishing some purpose of his own. Since that time his son had stood in an humble attitude, weapon in hand, for executing that command on his mother. Beholding that his son prostrated at his feet, the sire thought that, struck with fear, he was asking for pardon for the offence he had committed in taking up a weapon (for killing his own mother). The sire praised his son for a long time, and smelt his head for a long time, and for a long time held him in a close embrace, and blessed him, uttering the words, 'Do thou live long!' Then, filled with joy and contented with what had occurred, Gautama, O thou of great wisdom, addressed his son and said these words, 'Blessed be thou, O Chirakaraka! Do thou always reflect long before acting. By thy delay in accomplishing my bidding thou hast today made me happy for ever.' That learned and best of Rishis then uttered these verses upon the subject of the merits of such cool men as reflect for a long time before setting their hands to any action. If the matter is the death of a friend, one should accomplish it after a long while. If it is the abandonment of a project already begun, one should abandon it after a long while. A friendship that is formed after a long examination lasts for a long time. In giving way to wrath, to haughtiness, to pride, to disputes, to sinful acts, and in accomplishing all disagreeable tasks he that delays long deserves applause. When the offence is not clearly proved against a relative, a friend, a servant, or a wife, he that reflects long before inflicting the punishment is applauded.' Thus, O Bharata, was Gautama pleased with his son, O thou of Kuru's race, for that act of delay on the latter's part in doing the former's bidding. In all acts a man should, in this way, reflect for a long time and then settle what he should do. By conducting himself in this way one is sure to avoid grief for a long time. That man who never nurses his wrath for a long while, who reflects for a long time before setting himself to the performanceof any act, never does any act which brings repentance. One should wait for a long while upon those that are aged, and sitting near them show them reverence. One should attend to one's duties for a long time and be engaged for a long while in ascertaining them. Waiting for a long time upon those that are learned, are reverentially serving for a long time those that are good in behaviour, and keeping one's soul for a long while under proper restraint, one succeeds in enjoying the respect of the world for a long time. One engaged in instructing others on the subject of religion and duty, should, when asked by another for information on those subjects, take a long time to reflect before giving an answer. He may then avoid indulging in repentance (for returning an incorrect answer whose practical consequences may lead to sin).--As regards Gautama of austere penances, that Rishi, having adored the deities for a long while in that retreat of his, at last ascended to heaven with his son.'"""
12, Mokshadharma Parva ,265,3,"247:1 On the occasion of the Jata-karma the sire says 'be thou as hard as adamant,' 'be thou an axe (unto all my foes).' The upakarma or subsidiary rite is performed on the occasion of p. 248 the samavartana or return from the preceptor's abode. It is called subsidiary because it does not occur among the rites laid down in the Griha Sutras. The words uttered on that occasion are, 'Thou art my own self, O Son.'"
12, Mokshadharma Parva ,265,4,"248:1 Bhogya implies such articles as dress,--etc. Bhojya implies food, etc. Pravachana is instruction in the scriptures. Garbhadhana is the ceremonial in connection with the attainment of puberty by the wife. Simantonnayana is performed by the husband in the fourth, sixth or eighth month of gestation, the principal rite being the putting of the minimum mark on the head of the wife. The mark is put on the line of partition of her locks."
12, Mokshadharma Parva ,265,5,"248:2 In India in every house two sticks were kept for producing fire by rubbing. These were replaced by the flint-stone and a piece of steel. Of course, Bryant and May's matches have now replaced those primitive arrangements almost everywhere, and in the hands of children have become a source of great danger to both life and property."
12, Mokshadharma Parva ,265,6,"249:1 Prana is the organ of generation. Samslesha is union. The desires cherished are indicated in the Griha Sutras. 'Let our child be fair of complexion.' 'Let him be long-lived! Though both parents cherish such wishes, yet their fruition depends more on the mother than the father. This is a scientific truth."
12, Mokshadharma Parva ,265,7,"249:2 The sense seems to be this. The mother only has correct knowledge of who the father is. The commands of the father, therefore, may be set aside on the ground of the suspicion that attaches to his very status as father. Then, again, if the father be adulterous, he should not be regarded on account of his sinfulness. Chirakarin asks, 'How shall I know that Gautama is my father? How again shall I know that he is not sinful?'"
12, Mokshadharma Parva ,265,8,"249:3 The object of this verse is to indicate that when Gautama had ceased to protect his wife he had ceased to be her husband. His command, therefore, to slay her could not be obeyed."
12, Mokshadharma Parva ,265,9,"249:4 The commentator argue that 'man being the tempted, takes the guilt upon himself woman, being the tempted, escapes the guilt.'"
12, Mokshadharma Parva ,265,10,"250:1 The sense is this: the sire is all the deities together, for by reverencing the sire, all the deities are pleased. The mother, however, is all mortal and immortal creatures together, for by gratifying her one is sure to obtain success both here and hereafter."
12, Mokshadharma Parva ,265,11,"250:2 Dharmasya is explained by the commentator as Yogadharma-sambandhi. Probably, Gautama blames his own carelessness in not having provided, by Yoga-puissance, against the commission of the offence. The commentator observes that the Rishi's exculpation of Indra himself is due to his own purity of nature and the entire absence of a desire to wrong other people. In reality, however, there can be no doubt that it was Indra who was to blame."
12, Mokshadharma Parva ,266,1,"""Yudhishthira said, 'How, indeed, should the king protect his subjects without injuring anybody. I ask thee this, O grandsire, tell me, O foremost of good men!'"
12, Mokshadharma Parva ,266,2,"""Bhishma said, 'In this connection is cited the old narrative of the conversation between Dyumatsena and king Satyavat. We have heard that upon a certain number of individuals having been brought out for execution at the command of his sire (Dyumatsena), prince Satyavat said certain words that had never before been said by anybody else. 1 'Sometimes righteousness assumes the form of iniquity, and iniquity assumes the form of righteousness. It can never be possible that the killing of individuals can ever be a righteous act.'"
12, Mokshadharma Parva ,266,3,"""Dyumatsena said, 'If the sparing of those that deserve to be slain be righteousness, if robbers be spared, O Satyavat, then all distinctions (between virtue and vice) would disappear. 'This is mine',--'This (other) is not his'--ideas like these (with respect to property) will not (if the wicked be not punished) prevail in the Kali age. (If the wicked be not punished) the affairs of the world will come to a deadlock. If thou knowest how the world may go on (without punishing the wicked), then discourse to me upon it.'"
12, Mokshadharma Parva ,266,4,"""Satyavat said, 'The three other orders (viz., the Kshatriyas, Vaisyas, and Sudras) should be placed under the control of the Brahmanas. If those three orders be kept within the bonds of righteousness, then the subsidiary classes (that have sprung from intermixture) will imitate them in their practices. Those amongst them that will transgress (the commands of the Brahmanas) shall be reported to the king.--'This one heeds not my commands,'--upon such a complaint being preferred by a Brahmana, the king shall inflict punishment upon the offender. Without destroying the body of the offender the king should do that unto him which is directed by the scriptures. The king should not act otherwise, neglecting to reflect properly upon the character of the offence and upon the science of morality. By slaying the wicked, the king (practically) slays a large number of individuals that are innocent. Behold, by slaying a single robber, his wife, mother, father and children are all slain (because they become deprived of the means of life). When injured by a wicked person, the king should, therefore, reflect deeply on the question of chastisement. 1 Sometimes a wicked man is seen to imbibe good behaviour from a righteous person. Then again from persons that are wicked, good children may be seen to spring. The wicked, therefore, should not be torn up by the roots. The extermination of the wicked is not consistent with eternal practice. By smiting them gently they may be made to expiate their offences. By depriving them of all their wealth, by chains and immurement in dungeons, by disfiguring them (they may be made to expiate their guilt). Their relatives should not be persecuted by the infliction of capital sentences on them. If in the presence of the Purohita and others, 2 they give themselves up to him from desire of protection, and swear, saying, 'O Brahmana, we shall never again commit any sinful act,' they would then deserve to be let off without any punishment. This is the command of the Creator himself. Even the Brahmana that wears a deer-skin and the wand of (mendicancy) and has his head shaved, should be punished (when he transgresses). 3 If great men transgress, their chastisement should be proportionate to their greatness. As regards them that offend repeatedly, they do not deserve to be dismissed without punishment as on the occasion of their first offence.' 4 ""Dyumatsena said, 'As long as those barriers within which men should be kept are not transgressed, so long are they designated by the name of Righteousness. If they who transgressed those, barriers were not punished with death, those barriers would soon be destroyed. Men of remote and remotertimes were capable of being governed with ease. 1 They were very truthful (in speech and conduct). They were little disposed to disputes and quarrels. They seldom gave way to anger, or, if they did, their wrath never became ungovernable. In those days the mere crying of fie on offenders was sufficient punishment. After this came the punishment represented by harsh speeches or censures. Then followed the punishment of fines and forfeitures. In this age, however, the punishment of death has become current. The measure of wickedness has increased to such an extent that by slaying one others cannot be restrained. 2 The robber has no connection with men, with the deities, with the Gandharvas, and with the Pitris. What is he to whom? He is not anybody to any one. This is the declaration of the Srutis. 3 The robber takes away the ornaments of corpses from cemeteries, and swearing apparel from men afflicted by spirits (and, therefore, deprived of senses). That man is a fool who would make any covenant with those miserable wretches or exact any oath from them (for relying upon it).' 4"
