Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
12, Santi Parva ,331,2,"""'Hearing these words of Narada Suka, endued with great intelligence and possessed of tranquillity of mind, reflected upon the drift of the instructions he received, but could not arrive at any certainty of conclusion. He understood that one suffers great misery in consequence of the accession of children and spouses; that one has to undergo great labour for the acquisition of science and Vedic lore. He, therefore, asked himself, saying,--What is that situation which is eternal and which is free from misery of every kind but in which there is great prosperity?--Reflecting for a moment upon the course ordained for him to run through, Suka, who was well acquainted with the beginning and the end of all duties, resolved to attain to the highest end that is fraught with the greatest felicity. He questioned himself, saying,--How shall I, tearing all attachments and becoming perfectly free, attain to that excellent end? How, indeed, shall I attain to that excellent situation whence there is no return into the ocean of diverse kinds of birth! I desire to obtain that condition of existence whence there is no return! Casting off all kinds of attachments, arrived at certainty by reflection with the aid of the mind, I shall attain to that end! I shall attain to that situation in which thy Soul will nave tranquillity, and when I shall be able to dwell for eternity without being subject to decrepitude or change. It is, however, certain that that high end cannot be attained without the aid of Yoga. One that has attained to the state of perfect knowledge and enlightenment never receives an accession of low attachments through acts. 1 I shall, therefore, have recourse to Yoga, and casting off this body which is my present residence, I shall transform myself into wind and enter that mass of effulgence which is represented by the sin. 2 When Jiva enters that mass of effulgence, he no longer suffers like Shoma who, with the gods, upon the exhaustion of merit, falls down on the Earth and having once more acquired sufficient merit returns to heavens. 3 The moon is always seen to wane and once more wax. Seeing this waning and waxing that go on repeatedly, I do not wish to have a form of existence in which there are such changes. The Sun warms all the worlds by means of his fierce rays. His disc never undergoes any diminution. Remaining unchanged, he drinks energy from all things. Hence, I desire to go into the Sun of blazing effulgence. 4 There I shall live, invincible by all, and in my inner soul freed from all fear, having cast off this body of mine in the solar region. With the great Rishis I shall enter the unbearable energy of the Sun. I declare unto all creatures, unto these trees, these elephants, these mountains, the Earth herself, the several points of the compass, the welkin, the deities, the Danavas, the Gandharvas, the Pisachas, the Uragas, and the Rakshasas, that I shall, verily, enter all creatures in the world. 5 Let all the gods with the Rishis behold the prowess of my Yoga today!--Having said these words, Suka, informed Narada of world wide celebrity of his intention. Obtaining Narada's permission, Suka then proceeded towhere his sire was. Arrived at his presence, the great Muni, viz., the high-souled and Island-born Krishna, Suka walked round him and addressed him the usual enquiries. Hearing of Suka's intention, the highsouled Rishi became highly pleased. Addressing him, the great Rishi said,--O son, O dear son, do thou stay here to-day so that I may behold thee for some time for gratifying my eyes,--Suka, however, was indifferent to that request. Freed from affection and all doubt, he began to think only of Emancipation, and set his heart on the journey. Leaving his sire, that foremost of Rishis then proceeded to the spacious breast of Kailasa which was inhabited by crowds of ascetics crowned with success.'"""
12, Santi Parva ,331,3,105:1 Vidhitsabhih is pipasabhih. It comes from dhe meaning drinking.
12, Santi Parva ,331,4,105:2 Vyasa lived in northern India and was evidently unacquainted with the tides that appear in the Bengal rivers.
12, Santi Parva ,331,5,"105:3 The object of this verse is to show the utility and necessity of acts. Without acting no one, however clever, can earn any fruit. Both the vernacular translators give ridiculous versions of this plain aphorism."
12, Santi Parva ,331,6,105:4 Asi is used in the sense of akansha.
12, Santi Parva ,331,7,105:5 Naprapyanadhigachchati is na aprayam etc.
12, Santi Parva ,331,8,"106:1 I do not quite understand in what the fault lies that is referred to here. Perhaps the sense is this. In Hindu philosophy, the vital seed is said to be generated by the sight of a desirable woman. When sexual congress takes place with one whose sight has not originated the vital seed but with another it fails to be productive. Whoever indulges in such intercourse is to blame."
12, Santi Parva ,331,9,"106:2 Parasarirani has prapnuvanti understood after it. Chinnavijam means whose seed has broken, that is the creature whose gross body has met with destruction. The gross body is called the Vijam or seed of (heaven and hell). The sense of the verse is that every one, after death, attains to a new body. A creature can never exist without the bonds of body being attached to him. Of course, the case is otherwise with persons who succeed in achieving their Emancipation by the destruction of all acts. The Burdwan translator, following the commentator faithfully, renders this verse correctly. K. P. Singha skips over it entirely."
12, Santi Parva ,331,10,"106:3 This is a not a difficult verse. Then, again, the commentator explains it carefully. K. P. Singha gives a ridiculous version. The Burdwan translator is correct. Nirddagdham and vinasyantam imply the dying or dead. Jivar paradeham chalachalam ahitam bhavati means another body, as much subject to destruction, is kept ready."
12, Santi Parva ,331,11,"107:1 I expand this verse a little for bringing out its meaning. What is said here is that some come out of the womb alive; some die there before being quickened with life, the reason being that their acts of past lives bring for them other bodies even at that stage."
12, Santi Parva ,331,12,"107:2 This verse is certainly a 'crux.' The commentator, I think, displays considerable ingenuity in explaining it. The order of the words is Gatayushah tasya sahajatasya pancha saptamim navamim dasam prapnuvanti; tatah na bhavanti; sa na. The ten stages of a person's life are (1) residence within the womb, (2) birth, (3) infancy, up to 5 years, (4) childhood, up to 12 years, (5) Pauganda up to 16 years, (6) youth, up to 48 years, (7) old age, (8) decrepitude, (9) suspension of breath, (10) destruction of body."
12, Santi Parva ,331,13,"107:3 Niyuktah means employed. I take it to imply employed in the task of conquering Nature. It may also mean, set to their usual tasks by the influence of past acts. Nature here means, of course the grand laws to which human existence is subject, viz., the law of birth, of death, of disease and decrepitude etc."
12, Santi Parva ,331,14,"108:1 Uparyupari implies gradual superiority. If one becomes wealthy, one desires to be a councillor; if a councillor, one wishes to be prime minister; and so on. The sense of the verse is that man's desire to rise is insatiable."
12, Santi Parva ,331,15,"108:2 The reading I prefer is asathah and not sathah. If the latter reading be kept, it would mean of both descriptions are seen to pay court to the wicked."
12, Santi Parva ,331,16,"109:1 Avavandhah is low attachments, implying those that appertain to the body. In fact, the acquisition of the body itself is such an attachment. What is said here is that Jiva who has become enlightened becomes freed from the obligation of rebirth or contact with body once more."
12, Santi Parva ,331,17,109:2 The mass of effulgence constituting the Sun is nothing else than Brahma. Brahma is pure effulgence. Savitri-mandala-madhyavartir-Narayanah does not mean a deity with a physical form in the midst of the solar effulgence but incorporeal and universal Brahma. That effulgence is adored in the Gayatri.
12, Santi Parva ,331,18,"109:3 The commentator takes Shomah to mean Shomagath Jivah. He does not explain the rest of the verse. The grammatical construction presents no difficulty. If, Shomah be taken in the sense in which the Commentator explains it, the meaning would be this. He who enters the solar effulgence has not to undergo any change, unlike Shomah and the deities who have to undergo changes, for they fall down upon the exhaustion of their merit and re-ascend when they once more acquire merit. Both the vernacular translators have made a mess of the verse. The fact is, there are two paths, archiradi-margah and dhumadi-margah. They who go by the former, reach Brahma and have never to return. While they who go by the latter way, enjoy felicity for some time and then come back."
12, Santi Parva ,331,19,"109:4 Here, the words Sun and Moon are indicative of the two different paths mentioned in the note immediately before."
12, Santi Parva ,331,20,109:5 What Suka says here is that he would attain to universal Brahma and thus identify himself with all things.
12, Santi Parva ,332,1,"""Bhishma said, Having ascended the summit of the mountain, O Bharata, the son of Vyasa sat down upon a level spot free from blades of grass and retired from the haunts of other creatures. Agreeably to the direction of the scriptures and to the ordinances laid down, that ascetic, conversant with the gradual order of the successive processes of Yoga, held his soul first in one place and then in another, commencing from his feet and proceeding through all the limbs. Then when the Sun had not risen long, Suka sat, with his face turned Eastwards, and hands and feet drawn in, in an humble attitude. In that spot where the intelligent son of Vyasa sat prepared to address himself to Yoga, there were no flocks of birds, no sound, and no sight that was repulsive or terror-inspiring. He then beheld his own Soul freed from all attachments. Beholding that highest of all things, he laughed in joy. 1 He once more set himself pre-pared to Yoga for attaining to the path of Emancipation. Becoming the great master of Yoga, he transcended the element of space. He then circumambulated the celestial Rishi Narada, and represented unto that foremost of Rishis the fact of his having addressed himself to the highest Yoga."
12, Santi Parva ,332,2,"""Suka said,--I have succeeded in beholding the path (of Emancipation), I have addrest myself to it. Blessed be thou, O thou of wealth of penances! I shall, through thy grace, O thou of great splendour, attain to an end that is highly desirable!"""
12, Santi Parva ,332,3,"""Bhishma said,--'Having received the permission of Narada, Suka the son of the Island-born Vyasa saluted the celestial Rishi and once more set himself to Yoga and entered the element of space. Ascending then from the breast of the Kailasa mountain, he soared into the sky. Capableof traversing through the welkin, the blessed Suka of fixed conclusion, then identified himself with the element of Wind. As that foremost of regenerate ones, possessed of effulgence like that of Garuda, was traversing through the skies with the speed of the wind or thought, all creatures, cast their eyes upon him. Endued with the splendour of fire or the Sun, Suka then regarded the three worlds in their entirety as one homogenous Brahma, and proceeded along that path of great length. Indeed, all creatures mobile and immobile, cast their eyes upon him as he proceeded with concentrated attention, and a tranquil and fearless soul. All creatures, agreeably to the ordinance and according to their power, worshipped him with reverence. The denizens of heaven rained showers of celestial flowers upon him. Beholding him, all the tribes of Apsaras and Gandharvas became filled with wonder. The Rishis also, that were crowned with success, became equally amazed. And they asked themselves,--who is this one that has attained to success by his penances?--With gaze with-drawn from his own body but turned upwards he is filling us all with pleasure by his glances!--Of highly righteous soul and celebrated through-out the three worlds, Suka proceeded in silence, his face turned towards the East and gaze directed towards the sun. As he proceeded, he seemed to fill the entire welkin with an all-pervading noise. Beholding him coming in that way, all the tribes of the Apsaras, struck with awe, O king, became filled with amazement. Headed by Panchachuda and others, they looked at Suka with eyes expanded by wonder. And they asked one another, saying;--What deity is this one that has attained to such a high end? Without doubt, he comes hither, freed from all attachments and emancipated from all desires!--Suka then proceeded to the Malaya mountains where Urvasi and Purvachitti used to dwell always. Both of them beholding the energy of the son of the great regenerate Rishi, became filled with wonder. And they said,--Wonderful is this concentration of attention (to Yoga) of a regenerate youth who was accustomed to the recitation and study of the Vedas! Soon will he traverse the entire welkin like the Moon. It was by dutiful service and humble ministrations towards his sire that he acquired this excellent understanding. He is firmly attached to his sire, possessed of austere penances, and is very much loved by his sire. Alas, why has he been dismissed by his inattentive father to proceed (thus) along a way whence there is no return?--Hearing these words of Urvasi, and attending to their import, Suka, that foremost of all persons conversant with duties, cast his eyes on all sides, and once more beheld the entire welkin, the whole Earth with her mountains and waters and forests, and also all the lakes and rivers. All the deities also of both sexes, joining their hands, paid reverence to the son of the Island-born Rishi and gazed at him with wonder and respect. That foremost of all righteous men, Suka, addressing all of them, said these words,--If my sire follow me and repeatedly call after me by my name, do all of you together return him an answer for me. Moved by the affection all of you bear for me, do you accomplishthis request of mine!--Hearing these words of Suka, all the points of the compass, all the forest, all the seas, all the rivers, and all the mountains, answered him from every side, saying,--We accept thy command, O regenerate one! It shall be as thou sayst! It is in this way that we answer the words spoken by the Rishi!"
12, Santi Parva ,332,4,110:1 Jahasa hasam is an instance in Sanskrit of the cognate government of neuter verbs.
12, Santi Parva ,333,1,"""Bhishma said, 'Having spoken in this way (unto all things), the regenerate Rishi of austere penances, viz., Suka, stayed on his success casting off the four kinds of faults. Casting off also the eight kinds of Tamas, he dismissed the five kinds of Rajas. Endued with great intelligence, he then cast off the attribute of Sattwa. All this seemed exceedingly wonderful. He then dwelt in that eternal station that is destitute of attributes, freed from every indication, that is, in Brahma, blazing like a smokeless fire. Meteors began to shoot. The points of the compass seemed to be ablaze. The Earth trembled. All those phenomena seemed exceedingly wonderful. The trees began to cast off their branches and the mountains their summits. Loud-reports (as of thunder) were heard that seemed to rive the Himavat mountains. The sun seemed at that moment to be shorn of splendour. Fire refused to blaze forth. The lakes and rivers and seas were all agitated. Vasava poured showers of rain of excellent taste and fragrance. A pure breeze began to blow, bearing excellent perfumes. Suka as he proceeded through the welkin, beheld two beautiful summits, one belonging to Himavat and another to Meru. These were in close contact with each other. One of them was made of gold and was, therefore yellow; the other was white, being made of silver. Each of them, O Bharata, was a hundred yojanas in height and of the same measure in breadth. Indeed, as Suka journeyed towards the north, he saw those two beautiful summits. With a fearless heart he dashed against those two summits that were united with each other. Unable to bear the force, the summits were suddenly rent in twain. The sight they thereupon presented, O monarch, was exceedingly wonderful to behold. Suka pierced through those summits, for they were unable to stop his onward course. At this a loud noise arose in heaven, made by the denizens thereof. The Gandharvas and the Rishis also and others that dwelt in that mountain being rent in twain and Suka passing through it. Indeed, O Bharata, a loud noise was heard everywhere at that moment, consisting of the words--Excellent, Excellent!--He was adored by the Gandharvas and the Rishis, by crowds of Yakshas and Rakshasas, and all tribes of the Vidyadharas. The entire firmament became strewn with celestial flowers showered from heaven at that moment when Suka thuspierced through that impenetrable barrier, O monarch! The righteous-souled Suka then beheld from a high region the celestial stream Mandakini of great beauty, running below through a region adorned by many flowering groves and woods. In these waters many beautiful Apsaras were sporting. Beholding Suka who was bodiless, those unclad aerial beings felt shame. Learning that Suka had undertaken his great journey, his sire Vyasa, filled with affection, followed him behind along the same aerial path. Meanwhile Suka, proceeding through that region of the firmament that is above the region of the wind displayed his Yoga-prowess and identified himself with Brahma. 1 Adopting the subtile path of high Yoga, Vyasa of austere penances, reached within the twinkling of the eye that spot whence Suka first undertook his journey. Proceeding along the same way, Vyasa beheld the mountain summit rent in twain and through which Suka has passed. Encountering the Island-born ascetic, the Rishis began to represent to him the achievements of his son. Vyasa, however, began to indulge in lamentations, loudly calling upon his son by name and causing the three worlds to resound with the noise he made. Meanwhile, the righteous-souled Suka, who had entered the elements, had become their soul and acquired omnipresence, answered his sire by uttering the monosyllable Bho in the form of an echo. At this, the entire universe of mobile and immobile creatures, uttering the monosyllable Bho, echoed the answer of Suka. From that time to this, when sounds are uttered in mountain-caves or on mountain-breasts, the latter, as if in answer to Suka still echo them (with the monosyllable Bho). Having cast off all the attributes of sound, etc., and showing his Yoga-prowess in the manner of his disappearance, Suka in this way attained to the highest station. Beholding that glory and puissance of his son of immeasurable energy, Vyasa sat down on the breast of the mountain and began to think of his son with grief. The Apsaras were sporting on the banks of the celestial stream Mandakini, seeing the Rishi seated there, became all agitated with grave shame and lost heart. Some of them, to hide their nudity, plunged into the stream, and some entered the groves hard by, and some quickly took up their clothes, at beholding the Rishi. (None of them had betrayed any signs of agitation at sight of his son). The Rishi, beholding these movements, understood that his son had been emancipated from all attachments, but that he himself was not freed therefrom. At this he became filled with both joy and shame. As Vyasa was seated there, the auspicious god Siva, armed with Pinaka, surrounded on all sides by many deities and Gandharvas and adored by all the great Rishis came thither. Consoling the Island-born Rishi who was burning with grief on account of his son, Mahadeva said these words unto him.--Thou hadst formerly solicited from me a son possessed of the energy of Fire, of Water, of Wind, and of Space; Procreated by thy penances, the son that was born unto thee was of that very kind. Proceeding from mygrace, he was pure and full of Brahma-energy. He has attained to the highest end--an end which none can win that has not completely subjugated his senses, nor can be won by even any of the deities. Why then, O regenerate Rishi, dost thou grieve for that son? As long as the hills will last, as long as the ocean will last, so long will the fame of thy son endure undiminished! Through my grace, O great Rishi thou shalt behold in this world a shadowy form resembling thy son, moving by the side and never deserting thee for a single moment!--Thus favoured by the illustrious Rudra himself, O Bharata, the Rishi beheld a shadow of his son by his side. He returned from that place, filled with joy at this. I have now told thee, O chief of Bharata's race, everything regarding the birth and life of Suka about which thou hadst asked me. The celestial Rishi Narada and the great Yogin Vyasa had repeatedly told all this to me in days of yore when the subject was suggested to him in course of conversation. That person devoted to tranquillity hears this sacred history directly connected with the topic of Emancipation is certain to attain to the highest end."" 1"
12, Santi Parva ,333,2,113:1 The Rishis knew that the height of the atmosphere is not interminable.
12, Santi Parva ,333,3,"114:1 In this Section, Bhishma recites to Yudhishthira the fact of Suka's departure from this world, and Vyasa's grief at that occurrence. He speaks of the fact as one that had been related to him bygone times by both Narada and Vyasa himself. It is evident from this that the Suka who recited the Srimad Bhagavat to Parikshit, the grandson of Arjuna, could not possibly be the Suka who was Vyasa's son."
12, Santi Parva ,334,1,"""Yudhishthira said, 'If a man be a house-holder or a Brahmacharin, a forest-recluse or a mendicant, and if he desires to achieve success, what deity should he adore? How can he certainly acquire heaven and attain that which is of the highest benefit (viz., Emancipation)? According to what ordinances should he perform the homa in honour of the gods and the Pitris? What is the region to which one goes when one becomes emancipated? What is the essence of Emancipation? What should one do so that one, having attained to heaven, would not have to fall down thence? Who is the deity of the deities? And who is the Pitri of the Pitris? Who is he that is superior to him, who is the deity of the deities and the Pitri of the Pitris? Tell me all this, O Grandsire!'"
12, Santi Parva ,334,2,"""Bhishma said, O thou that art well acquainted with the art of questioning, this question that thou hast asked me, O sinless one, is one that touches a deep mystery. One cannot answer it with the aid of the science of argumentation, even if one were to strive for a hundred years. Without the grace of Narayana, O king, or an accession ofhigh knowledge, this question of thine is incapable of being answered. Connected though this topic be with a deep mystery, I shall yet, O slayer of foes, expound it to thee! 1 In this connection is cited the old history of the discourse between Narada and the Rishi Narayana. I heard it from my sire that in the Krita age, O monarch, during the epoch of the Self-born Manu, the eternal Narayana, the Soul of the universe, took birth as the son of Dharma in a quadruple form, viz., as Nara, Narayana, Hari, and the Self-create Krishna. 2 Amongst them all, Narayana and Nara underwent the severest austerities by repairing to the Himalayan retreat known by the name of Vadari, by riding on their golden ears. Each of those cars was furnished with eight wheels, and made up of the five primal elements, and looked exceedingly beautiful. 3 Those original regents of the world who had taken birth as the sons of Dharma, became exceedingly emaciated in person in consequence of the austerities they had undergone. Indeed, for those austerities and for their energy, the very deities were unable to look at them. Only that deity with whom they were propitiated could behold them. Without doubt, with his heart devoted to them, and impelled by a longing desire to be-hold them, Narada dropped down on Gandhamadana from a summit of the high mountains of Meru and wandered over all the world. Possessed of great speed, he at last repaired to that spot whereon was situated the retreat of Vadari. Impelled by curiosity he entered that retreat at the hour of Nara's and Narayana's, performing their daily rites. He said unto himself.--This is truly the retreat of that Being in whom are established all the worlds including the deities, the Asuras, the Gandharvas, the Kinnaras, and the great snakes! There was only one form of this great Being before. That form took birth in four shapes for the expansion of the race of Dharma which have been reared by that deity. How wonderful it is that Dharma has thus been honoured by these four great deities viz., Nara, Narayana, and Hari and Krishna! In this spot Krishna and Hari dwelt formerly. The other two, however, viz., Nara and Narayana, are now dwelling here engaged in penances for the object of enhancing their merit. These two are the highest refuge of the universe. What can be the nature of the daily rites these two perform? They are the sires of all creatures, and the illustrious deities of all beings. Endued with high intelligence, what is that deity whom these two worship? Who are those Pitris whom these two Pitris of all beings adore?--Thinking of this in his mind, and filled with devotion towards Narayana, Narada suddenly appeared before those two gods. After those two deities had finished their adoration to their deities and the Rishis, they looked at the celestial Rishi arrived at their retreat. The latter was honoured with those eternal rites that are ordained in the scriptures. Beholding that extraordinary conduct of the two original deities in themselves worshipping other deities and Pitris, the illustrious Rishi Narada took his seat there, well pleased with the honours he had received. With a cheerful soul he cast his eyes then on Narayana, and bowing unto Mahadeva he said these words."
12, Santi Parva ,334,3,"""Narada said, In the Vedas and the Puranas, in the Angas and the subsidiary Angas thou art sung with reverence, thou art unborn and eternal. Thou art the Creator. Thou art the mother of the universe. Thou art the embodiment of Immortality and thou art the foremost of all things. The Past and the Future, indeed, the entire universe has been established on thee! The four modes of life, O lord, having the domestic for their first, ceaselessly sacrifice to thee that art of diverse forms. Thou art the father and the mother and the eternal preceptor of the universe. We know not who is that deity or that Pitri unto whom thou art sacrificing to-day!"
12, Santi Parva ,334,4,"""The holy one said, This topic is one about which nothing should be said. It is an ancient mystery. Thy devotion to me is very great. Hence, O regenerate one, I shall discourse to thee on it agreeably to the truth. That which is minute, which is inconceivable, unmanifest, immobile, durable, destitute of all connection with the senses and the objects of the senses, that which is dissociated from the (five) elements--that is called the in-dwelling Soul of all existent creatures. That is known by the name of Kshetrajna. Transcending the three attributes of Sattwa, Rajas, and Tamas, that is regarded as Purusha in the scriptures. From Him hath followed the unmanifest, O foremost of regenerate ones, possessed of the three attributes of Sattwa, Rajas, and Tamas. Though really unmanifest, she is called indestructible Prakriti and dwell in all manifest forms. Know that She is the source whence we two have sprung. That all-pervading Soul, which is made up of all existent and non-existent things, is adored by us. Even He is what we worship in all those rites that we perform in honour of the deities and the Pitris. There is no higher deity or Pitri than He. O regenerate one, He should be known as our Soul. It is him that we worship. This course of duties followed by men has, O regenerate one, been promulgated by Him. It is His ordinance that we should duly perform all the rites laid down in respect of the deities and the Pitris. Brahman, Sthanu, Manu, Daksha, Bhrigu, Dharma, Yama, Marichi, Angiras, Atri, Pulastya, Pulaha, Kratu, Vasishtha, Parameshthi, Vivaswat, Shoma, he that has been called Karddama, Krodha, Avak, and Krita,--these one and twenty persons, called Prajapatis, were first born. All of them obeyed the eternal law of the Supreme God Observing allthe rites, in detail, that were ordained in honour of the deities and the Pitris, all those foremost of regenerate persons acquired all those objects which they sought. The incorporeal denizens of Heaven itself bow to that Supreme deity and through His grace they attain to those fruits and that end which He ordains for them. This is the settled conclusion of the scriptures that these persons freed from these seven and ten attributes, (viz., the five senses of knowledge, the five senses of action, the five vital breaths, and mind and understanding), who have cast off all acts, and are divested of the five and ten elements which constitute the gross body, are said to be Emancipate. That which the Emancipate attain to as their ultimate end is called by the name of Kshetrajna. He is regarded (in the scriptures) as both possessed of and free from all the attributes. He can be apprehended by Knowledge alone. We two have sprung from Him. Knowing him in that way, we adore that eternal Soul of all things. The Vedas and all the modes of life, though characterised by divergences of opinion, all worship Him with devotion. It is He who, speedily moved to grace, confers on them high ends fraught with felicity. Those persons in this world who, filled with His spirit, become fully and conclusively devoted to Him, attain to ends that are much higher, for they succeed in entering Him and becoming merged in his Self. I have now, O Narada, discoursed to thee on what is high mystery moved by the love I bear to thee for thy devotion to me. Indeed, in consequence of that devotion which thou professest towards me, thou hast succeeded in listening to this my discourse!"""
12, Santi Parva ,334,5,115:1 What Bhishma says here is that without faith this subject is incapable of being understood.
12, Santi Parva ,334,6,"115:2 This is a triplet. The last word of the third line, viz., Swayambhuvah refers to Krishnah, but it has no special meaning. It is an adjective used more for the sake of measure than for anything else."
12, Santi Parva ,334,7,"115:3 The golden cars referred to here are the fleshly bodies of the two deities. The body is called the car because like the car, it is propelled by some force other than the Soul which owns it for a time, the Soul being inactive. It is regarded as golden because every one becomes attached to it as something very valuable. The eight wheels are Avidya and the rest."
12, Santi Parva ,335,1,"""Bhishma said, 'Addressed by Narayana, that foremost of beings, in these words, Narada, the foremost of men, then said these words unto Narayana for the good of the world."
12, Santi Parva ,335,2,"""Narada said, Let that object be accomplished for which thou, O self-born Being, hast taken birth in four forms in the house of Dharma! I shall now repair (to the White Island) for beholding thy original nature. I always worship my seniors. I have never divulged the secrets of others. O lord of the universe, I have studied the Vedas with care. I have undergone austere penances. I have never spoken an untruth. As ordained in the scriptures, I have always protected the four that should be protected. 1 I have always behaved equally towards friends and foes. Wholly and conclusively devoted to Him, that first of deities, viz., the Supreme Soul, I incessantly adore Him. Having cleansed my soul by these acts of special merit, why shall I not succeed in obtaining a sight of that Infinite Lord of the universe?--Hearing these words of Parameshthi's son, Narayana, that protector of the scriptures, dismissed him, saying,--Go, O Narada!--Before dismissing him, however, the great deity worshipped the celestial Rishi with those rites and ceremonies which have been laid down in the scriptures by himself. Narada also gave due honours to the ancient Rishi Narayana. After such honours had been mutually given and received, the son of Parameshthi departed from that spot. Endued with high Yoga-puissance, Narada suddenly soared into the firmament and reached the summit of the mountains of Meru. Proceeding to a retired spot on that summit, the great ascetic took rest for a short while. He than cast his eyes towards the north western direction and beheld an exceedingly wonderful sight. Towards the north, in the ocean of milk, there is a large island named the White Island. The learned say that its distance from the mountains of Meru is greater than two and thirty thousand Yojanas. The denizens of that realm have no senses. They live without taking food of any kind. Their eyes are winkless. They always emit excellent perfumes. Their complexions are white. They are cleansed from every sin. They blast the eyes of those sinners that look at them. Their bones and bodies are as hard as thunder. They regard honour and dishonour in the same light. They all look as if they are of celestial origin. Besides, all of them are endued, with auspicious marks and great strength. Their heads seem to be like umbrellas. Their voices are deep like that of the clouds. Each of them has four Mushkas. 1 The soles of their feet are marked by hundreds of lines. They have sixty teeth all of which are white (and large), and eight smaller ones. They have many tongues. With those tongues they seem to lick the very Sun whose face is turned towards every direction. Indeed, they seem to be capable of devouring that deity from whom hath sprung the entire universe, the Vedas, the deities, and the Munis wedded to the attribute of tranquillity."
12, Santi Parva ,335,3,"""Yudhishthira said,--'O grandsire, thou hast said that those beings have no senses, that they do not eat anything for supporting their lives; that their eyes are winkless; and that they always emit excellent perfumes. I ask, how were they born? What also is the superior end to which they attain? O chief of Bharata's race, are the indications of those men that become emancipate the same as those by which the denizens of the White Island are distinguished? Do thou dispel my doubts? The curiosity I feel is very great. Thou art the repository of all histories and discourses. As regards ourselves, we entirely depend on thee for knowledge andinstruction!"
