Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
13, Anusasanika Parva ,16,3,"""Upamanyu continued, 'Thus praised by that utterer of Brahma, Viz., Tandi, Mahadeva that illustrious and puissant Deity, who was accompanied by his spouse lima, said these words. Tandi had further said,--Neither Brahma, nor Indra nor Vishnu, nor the Viswedevas, nor the great Rishis, know thee. Gratified at this, Siva said the following words.'"
13, Anusasanika Parva ,16,4,"""The holy one said, 'Thou shalt be indestructible and eternal. Thou shalt be freed from all sorrow. Great fame shall be thine. Thou shalt be endued with energy. Spiritual knowledge shall be thine. All the Rishis shall seek thee, and thy son, through my grace, shall become the author of Sutras, O foremost of regenerate persons. What wishes of thine shall I grant today? Tell me, O son, what those objects are which thou desirest.--At this, Tandi joined his hands and said--O Lord, let my devotion to thee be steady.'"
13, Anusasanika Parva ,16,5,"""Upamanyu continued, 'Having given unto Tandi these boons and having received the adorations of both the deities and the Rishis, the great Deity disappeared there and then. When the illustrious deity, O lord of the Yadavas, thus, disappeared with all his followers, the Rishi came to my asylum and said unto me all that had happened to him. Do thou hear, O foremost of men, all those celebrated names (of Mahadeva) that Tandi said unto me for thy spiritual success. The Grandsire had at one time recited ten thousand names that apply to Mahadeva. In the scriptures, a thousand names occur of that illustrious deity. These names are not known to all. O thou that transcendest destruction, in days of yore, the Grandsire Brahma uttered these names for adoring the high-souled Deity. Having acquired them through the grace of the Grandsire, Tandi communicated them to me!'"" 1"
13, Anusasanika Parva ,16,6,"68:1 The commentator explains this as 'thou art the cleanser of all cleansing entities, i.e., it is in consequence of thee, Ganga and the others have received the power of cleansing other things and creatures."
13, Anusasanika Parva ,16,7,"68:2 Adhyatma: that occupies the inner body. Adhibhuta: elements., prima, eyes, ears, etc.; Adhidaivata: sun, moon, etc. that control over the bhutas. Adhiloka--one occupying the lokas; Adhivijnana--one occupying the plane of consciousness; Adhiyajna--one conducting the sacrifices residing in the heart of the jivas."
13, Anusasanika Parva ,16,8,"68:3 i.e., they attain to Emancipation when they behold thee in the firmament of their own hearts, or succeed in identifying their own souls with thee."
13, Anusasanika Parva ,16,9,69:1 The guha or cave in which Brahman is concealed is the heart of every living creature.
13, Anusasanika Parva ,16,10,"69:2 The worlds or regions commonly enumerated are Bhu, Bhuva, Swa, Maha, Jana, Tapa, and Satya. The eight well-known forms of Mahadeva are Water, Fire, Hotri, Sun, Moon, Space, Earth and Wind. In his form of water he is called Bhava; in that of fire, he is called Rudra; in that of Hotri he is called Pasupati; in that of the Sun, he is called Isana, in that of the Moon, he is called Mahadeva; in that of Space, he is called Bhima; in that of Earth, he is called Sarva; and in that of wind, he is called Ugra. Compare the benediction in Kalidasa's Shakuntalam."
13, Anusasanika Parva ,16,11,"70:1 The cave in which Mahadeva has been concealed is the cave of the Scriptures: probably, difficult texts."
13, Anusasanika Parva ,16,12,70:2 The sense is that these persons have not to make any extraordinary efforts for beholding thee. Their devotion is sufficient to induce thee to show thyself unto them.
13, Anusasanika Parva ,16,13,70:3 Devayana and Pitriyana are the two courses or paths by which the departed have to attain to their ends. Those going by the former reach the Sun; while those that go by the latter reach the Moon.
13, Anusasanika Parva ,16,14,"71:1 The first is that which is according to the rites inculcated in the Srutis; second is according to the procedure laid down in the Smritis, and the third is the way or manner constituted by Dhyana or meditation."
13, Anusasanika Parva ,16,15,"71:2 Vide Sankhya karika. With original Prakriti, the seven beginning with Mahat and Ahankara and numbering the five Tanmatras."
13, Anusasanika Parva ,16,16,"72:1 Both the vernacular translators render the last verse most erroneously. K.P. Singha skips over every difficulty. In the Anusasana, this characteristic of his is more marked than in the Santi. The Burdwan translators very rarely skip over a verse, but they are very generally in the wrong. Nilakantha explains that Devesah is Brahma. The meaning, therefore, is that Tandi said unto me those secret names which Brahma had applied unto the high-souled one or Mahadeva. The Bengal reading Devesa, in the vocative, is incorrect."
13, Anusasanika Parva ,17,1,"""Vasudeva said, 'Concentrating his mind, O Yudhishthira. the regenerate Rishi Upamanyu, with hands joined together in reverence uttered this abstract of names (applying to Mahadeva), commencing from the beginning.'"
13, Anusasanika Parva ,17,2,"""Upamanyu said, 'I shall adore that great Deity who deserves the adorations of all creatures, by uttering those names that are celebrated over all the worlds,--names some of which were uttered by the Grandsire Brahma, some by the Rishis, and some of which occur in the Vedas and the Vedangas. Those names have been applied (unto the great Deity) by persons that are eminent. Those names of him that are, again, true and fraught with success and are capable of accomplishing all the purposes which the utterer may have in view, have been applied unto Mahadeva by Tandi after calling them from the Vedic lore with the aid of his devotion. Indeed, with those names that have been uttered by many well-known persons of righteousness and by ascetics conversant with all the spiritual principles. I shall adore him who is the foremost, who is the first, who leads to heaven, who is ready to confer benefits upon all creatures, and who is auspicious. Those names have been heard everywhere in the universe, having spread from the region of Brahma (where they were originally invented). All of them are fraught with the element of Truth. With those names I shall adore him who is Supreme Brahman, who has been declared (unto the universe) by the Vedas, and who is Eternal. I shall now tell thee, O chief of Yacht's race those names. Do thou hear them with rapt attention. Thou art a devoted worshipper of the Supreme Deity. Do thou worship the illustrious Bhava, distinguishing him above all the deities. And because thou art devoted to him, I shall therefore, recite those names in thy hearing. Mahadeva is Eternal Brahman. Persons endued with Yoga; Yoga's achievements are unable to know in even a hundred years, the glory and puissance of the great Deity in their entirety. Verily, the beginning, middle or end of Mahadeva cannot be apprehended by the very deities. Indeed, when the case is such, who is there O Madhava, that can recite the attributes of Mahadeva in their entirety? For all that, I shall through the grace of that illustrious and supreme Deity of perfect wisdom, extended to me for my devotion to him, recite his attributes as embodied in an abstract of few words and letters. The Supreme Lord is incapable of being adored by any one if he does not grant his permission to the adorer. As regards myself, it is only when I become fortunate enough to receive his permission that I succeed in adoring him. I shall indicate only a few names of that great Deity who is without birth and without destruction, who is the original cause of the universe, who is endued with the highest Soul, and whose origin is unmanifest. Hear, O Krishna, a few names, that were uttered by Brahma himself, of that giver of boons, that adorable deity, that puissant one who has the universe for his form, and who is possessed of supreme wisdom. These names that I shall recite are extracted from the ten thousand names that the great Grandsire had uttered in days of yore, as ghee is extracted from curds. As gold represents the essence of rocky mountains, as honey represents the essence of flowers, as Manda represents the extract from ghee, even so have these names been extracted from and represent the essence of those ten thousand names that were uttered by Grandsire Brahma. This abstract of names is capable of cleansing every sin, however heinous. It possesses the same merit that is attached to the four Vedas. It should be comprehended with attention by spiritual aspirants and engraved on the memory. These names fraught with auspiciousness, leading to advancement, destructive of Rakshasas, 1 and great cleansers should be imparted to only him that is devoted to the great Lord, to him that has faith, to him that believes. Unto him that has no faith, him that is an unbeliever, him that has not subjugated his soul, it should never be communicated. That creature, O Krishna, who cherishes malice towards the illustrious Mahadeva who is the original cause of everything, who is the Supreme Soul, and who is the great Lord, has certainly to go to hell with all his ancestors before and all his children after him. This abstract of names that I shall recite to thee is looked upon as Yoga. 2 This is looked upon as the highest object of meditation. This is that which one should constantly recite as Japya. This is equivalent to Knowledge. This is the highest Mystery. If one, even during his last moments, recites it or hears it recited unto him, one succeeds in attaining to the highest end. This is holy. This is auspicious, this is fraught with every kind of benefit. This is the best of all things. Brahma, the Grandsire of all the universe, having in days of old composed it, assigned to it the foremost place among all excellent hymns. From that time, this hymn to the greatness and glory of the high-souled Mahadeva, which is held in the highest esteem by all the deities, has come to be regarded as the king of all hymns. This king of all hymns was first conveyed from the region of Brahman to heaven, the region of the celestials. Tandi then obtained it from heaven. Hence is it known as the hymn composed by Tandi. From heaven Tandi brought it down on Earth. It is the most auspicious of all auspicious things, and is capable of cleansing the heart from all sins however heinous. O thou of mighty arms, I shall recite to thee that best of all hymns. This hymn relates to him who is the Veda of the Vedas, and the most ancient of all ancient objects, to him who is the energy of all energies, and the penance of all penances; to him who is the most tranquil of all creatures endued with tranquillity, and who is the splendour of all splendours; to him who is looked upon as the most restrained of all creatures that are restrained, and him who is the intelligence of all creatures endued with intelligence; to him who is looked upon as the deity of all deities, and the Rishi of all Rishis; to him who is regarded as the sacrifice of all sacrifices and the most auspicious of all things fraught with auspiciousness; to him who is the Rudra of all Rudras and the effulgence of all things endued with effulgence; to him who is the Yogin of all Yogins, and the cause of all causes; to him from whom all the worlds start into existence, and unto whom all the worlds return when they cease to exist; to him who is the Soul of all existent creatures, and who is called Hara of immeasurable energy. Hear me recite those thousand and eight names of the great Sarva. Hearing those names, O foremost of all men, thou shalt be crowned with fruition in respect of all thy wishes,--Om! thou art Immobile, thou art Fixed, thou art Puissant, thou art Terrible, thou art Foremost, thou art boon-giving, and thou art Superior. 1 Thou art the Soul of all creatures, thou art celebrated over all creatures, thou art all things, thou art the Creator of all, and thou art Bhava."" 2 Thou art the bearer of matted locks on thy head. Thou wearest animal skins for thy vestments. Thou wearest a crest of matted hair on thy head like the peacock. Thou art he who has the whole universe for thy limbs. 3 Thou art the Creator of all things. Thou art Hara in consequence of thy being the destroyer of all things. Thou art he that has eyes resembling those of the gazelle. Thou art the destroyer of all creatures. Thou art the supreme enjoyer of all things. Thou art that Pravritti whence all actions flow. Thou art that Nivritti or abstention from acts. Thou art observant of fasts and vows, thou art Eternal, thou art Unchangeable. Thou art he that residest in crematoria, thou art the possessor of the six well-known attributes of Lordship and the rest, thou residest in the heart of every creature, thou art he that enjoys all things with the senses, thou art the grinder of all sinful creatures. 4 Thou art he that deserves the salutations of all, thou art of great feats, thou art he that has penances for his wealth, thou createst all the elements at thy will, thou concealest thy real nature by putting on the guise of a lunatic. Thou art the Master of all the worlds and of all living creatures. Thou art of immeasurable form, thou art of vast body, thou art of the form of Righteousness, thou art of great fame, thou art of high Soul, thou art the Soul of all creatures, thou hast the universe for thy form. 5 Thou art of vast jaws (for thou swallowest the universe when the time comes for the dissolution of all things). Thou art the protector of all the lokas (the worlds). Thou art the soul residing in the inner heart and as such devoid of ahamkara originating from ignorance 1 and is one and undivided; Thou art anandam (gladness). Thou art he whose car is borne by mules. Thou art he that protects Jiva from the thunderbolt of rebirth. Thou art adorable. Thou art obtained by purity and self-restraint and vows. Thou art again the refuge of all kinds of vows and observances including purity and self-restraint. 2 Thou art the celestial artificer that is conversant with every art. Thou art Self-create (for no one has created thee). Thou art the beginning of all creatures and things. Thou art Hiranyagarbha, the Creator of all things. Thou art inexhaustible puissance and felicity. 3 Thou hast a hundred eyes, thou hast eyes of vast power. Thou art Soma. 4 Thou art he that causest all righteous creatures assume shapes of glory for shining in the firmament. Thou art Chandramas, thou art Surya, thou art the planet Saturn, thou art the descending node (of the moon), thou art the ascending node, thou art Mangala (Mars), and thou art Vrihaspati (Jupiter) and Sukra (Venus), thou art Vudha (Mercury) thou art the worshipper of Atri's wife, thou art he who shot his shaft in wrath at Sacrifice when Sacrifice fled away from him in the form of a deer. Thou art sinless. 5 Thou art possessed of penances that have conferred upon thee the power of creating the universe. Thou art possessed of penances that have rendered thee capable of destroying the universe. Thou art high minded (in consequence of thy great liberality towards thy devotees). Thou fulfillest the wishes of all who resign themselves to thee. Thou art the maker of the year (for it is thou who settest the wheel of Time revolving, by assuming the form of the sun and the planets). Thou art Mantra (in the form of Pranava and other sacred words and syllables). Thou art the authority for all acts (in the form of the Vedas and the scriptures). Thou art the highest Penance. Thou art devoted to Yoga. Thou art he who merges himself in Brahman (by Yoga-abstraction). Thou art the great seed (being the cause of causes). Thou art the displayer of what is unmanifest in the manifest form in which the universe exists. Thou art possessed of infinite might. Thou art he whose seed is gold. 1 Thou art omniscient, (being as thou art all things and the great knower). Thou art the cause of all things. Thou art he that has the seed of action (viz., ignorance and desire) for the means of sojourning from this world to the other and the other to this. 2 Thou hast ten arms. Thou hast winkless eyes (for thou seest at all times). Thou hast a blue throat (in consequence of thy bearing in thy throat the poison that arose upon churning the ocean and which, if not so borne, was capable of destroying the universe). Thou art the Lord of Uma. Thou art the origin of all the infinite forms that occur in the universe. Thou art he whose superiority is due to thyself. Thou art a hero in might (in consequence of thy having achieved such grand feats as the quick destruction of the triple city of the Asuras). Thou art inert matter (which cannot move unless co-existing with the Soul). Thou art all the tattwas (subjects of enquiry as counted by the Sankhyas). Thou art the ordainer and ruler of the tattwas. Thou art the chief of those beings that wait upon thee and are called Ganas. 3 Thou coverest infinite space. 4 Thou art Kama, the God of Desire. Thou art conversant with Mantras (in the sense of knowledge being thy penance). 5 Thou art the highest Mantra for thou art that philosophy which consists in the ascertainment of the nature and attributes of the soul (and its differences from the Non-soul). Thou art the cause of the universe (since all that exists has sprung from thy Soul). Thou art universal destroyer (for all that ceases to exist becomes merged unto thee who art as the unmanifest Brahman). Thou bearest in one of thy hands the calabash, and in another thou holdest the bow; in another hand thou bearest shafts and in another thou bearest a skull. Thou bearest the thunder-bolt. Thou art armed with the hundred-killer. 1 Thou art armed with the sword. Thou wieldest the battle-axe. Thou art armed with the Sula (trident). Thou art adorable. Thou host the sacrificial ladle in one of thy hands. Thou art of beautiful form. Thou art endued with abundant energy. Thou givest in the most liberal measure all that tends to adorn those that are devoted to thee. Thou wearest a turban on thy head. Thou art of beautiful face. Thou art he who swells with splendour and puissance. Thou art he that is humble and modest. Thou art exceedingly tall. Thou art he who has the senses for thy rays. 2 Thou art the greatest of preceptors. Thou art Supreme Brahman (being a state of pure felicitous existence). 3 Thou art he that took the shape of a jackal (for consoling the Brahmana who, when insulted by a wealthy Vaisya, had resolved to commit suicide). Thou art he whose object are all crowned with fruition, of themselves and without waiting for the puissance (derivable from penances). Thou art one who bears a bald head (as the sign of the mendicant order). Thou art one who does good to all creatures. Thou art unborn. Thou hast innumerable forms. Thou bearest all kinds of fragrance on thy person. The matted locks on thy head had sucked up the river Ganga when it first fell from heaven (although they again gave out the waters at the earnest solicitations of king Bhagiratha). Thou art the giver of sovereignty and lordship. 4 Thou art a Brahmacharin without having ever fallen away from the rigid vow of continence. Thou art distinguished for thy sexual continence. Thou always liest on thy back. Thou hast thy abode in Puissance. 5 Thou hast three matted locks on thy head. Thou art he that is clad in rags. Thou art Rudra (in consequence of thy fierceness). Thou art the celestial generalissimo, and thou art all pervading. Thou art he that moves about during the day. Thou art he that moves about in the night. 6 Thou art of fierce wrath. Thou art possessed of dazzling effulgence (born of Vedic study and penances). Thou art the slayer of the mighty Asura who had come in the form of an infuriate elephant for destroying thy sacred city of Varanasi. Thou art the slayer of such Daityas as become the oppressors of the universe. Thou art Kala or Time which is the universal destroyer. Thou art the supreme ordainer of the universe. Thou art a mine of excellent accomplishments. Thou art of the form of the lion and the tiger. Thou art he that is clad in the skin of an elephant. Thou art the Yogin who deceives Time by transcending its irresistible influence. Thou art the original sound. 1 Thou art the fruition of all desires. Thou art he that is adored in four ways. 2 Thou art a night-wanderer (like Vetala and others). Thou art he that wanders in the company of spirits. Thou art he that wanders in the company of ghostly beings. Thou art the Supreme Lord of even Indra and the other celestials. Thou art he that hast multiplied himself infinitely in the form of all existent and non-existent things. Thou art the upholder of both Mahat and all the innumerable combinations of the five primal elements. Thou art the primeval Ignorance or Tamas that is known by the name of Rahu. Thou art without measure and hence infinite. Thou art the supreme End that is attained by the Emancipate. Thou art fond of dancing. Thou art he that is always engaged in dancing. Thou art he that causes others to dance. Thou art the friend of the universe. Thou art he whose aspect is calm and mild. Thou art endued with penances puissant enough to create and destroy the universe. Thou art he who binds all creatures with the bonds of thy illusion. Thou art he that transcends destruction. Thou art he who dwells on the mount Kailasa. Thou transcendest all bonds and art unattached in respect of all things, like Space. Thou art possessed of a thousand arms. Thou art victory. Thou art that perseverance which is the cause of success or victory. Thou art without idleness or procrastination that interferes with persevering activity. Thou art dauntless. Thou art fear, Thou art he who put a stop to Vali's sacrifice. 3 Thou fulfillest the desires of all thy devotees. Thou art the destroyer of Daksha's sacrifice. Thou art amiable. Thou art slightly amiable. Thou art exceedingly fierce and robbest all creatures of their energy. Thou art the slayer of the Asura Vala. Thou art always cheerful. Thou art of the form of wealth which is coveted by all. Thou hast never been vanquished. 4 There is none more adorable than thou. Thou art he who utters deep roars (in the form of Ocean). Thou art that which is so deep that no one can measure it (because thou art of the form of space). Thou art he whose puissance and the might of whose companions and of the bull have never been measured by anybody. Thou art the tree of the world (whose roots extend upwards and branches hang downwards). Thou art the banian. 1 Thou art he that sleeps on a human leaf when the universe, after dissolution, becomes one infinite expanse of water. Thou art he that shows compassion to all worshippers assuming as thou listest, the form of Hari or Hara or Ganesa or Arka or Agni or Wind, etc. Thou art possessed of teeth that are exceedingly sharp (since thou art competent to chew innumerable worlds even as one munches nuts and swallows them speedily). Thou art of vast dimensions in respect of thy forms. Thou art possessed of a mouth that is hast enough to swallow the universe at once. Thou art he whose troops are adored everywhere. 2 Thou art he who dispelled all the fears of the deities when the prince of elephants had to be captured. Thou art the seed of the universe. Thou art he who has for his vehicle the same bull that forms again the device on his banner in battle. Thou hast Agni for thy soul. Thou art Surya who has green steeds yoked unto his car. Thou art the friend of Jiva. Thou art he that is conversant with the proper time for the accomplishment of all religious acts. Thou art he unto whom Vishnu paid his adorations (for obtaining his celebrated discus). Thou art the sacrifice being in the form of Vishnu. Thou art the ocean. Thou art the Barabanala Mare's head that ranges within the ocean, ceaselessly vomitting fire and drinking the saline waters as if they were sacrificial butter. Thou art Wind, the friend of Agni. Thou art of tranquil soul like the ocean when at rest and unstirred by the mildest breeze. Thou art Agni that drinks the libations of clarified butter poured in sacrifices with the aid of Mantras. Thou art he whom it is difficult to approach. Thou art he whose effulgence spreads over the infinite universe. Thou art ever skilful in battle. Thou art well conversant with the time when one should engage in battle so that victory may be achieved. Thou art that science which treats of the motions of heavenly bodies. 3 Thou art of the form of success or victory. Thou art he whose body is Time (for thy body is never subject to destruction). Thou art a householder for thou wearest a tuft of hair on thy head Thou art a Sanyasin for thy head is bald. Thou wearest matted locks on thy head (being, as thou art, a Vanaprastha). 4 Thou art distinguished for thy fiery rays (for the effulgent path by which the righteous proceed is identical with thee). Thou art he that appears in the firmament in the heart encased in the body of every creature. 1 Thou art he who enters into the cranium (brain) of every creature. Thou bearest the wrinkles of age. Thou bearest the bamboo flute. Thou hast also the tabour. Thou bearest the musical instrument called Tali. Thou hast the wooden vessel used for husking grain. Thou art he who covers that illusion which covers Yama. 2 Thou art an astrologer inasmuch as thy understanding is always directed towards the motion of the wheel of time which is made up of the luminaries in the firmament. Thou art Jiva whose understanding is directed to things that are the result of the attributes of Sattwa, Rajas, and Tamas. Thou art that in which all things merge when dissolution overtakes them. Thou art stable and fixed, there being nothing in thee that is subject to change or mutation of any kind. Thou art the Lord of all creatures. Thy arms extend all over the vast universe. Thou art displayed in innumerable forms that are but fractions of thyself. Thou pervadest all things. 3 Thou art he that has no mouth (for thou enjoyest not the objects of thy own creation). Thou art he who frees thy creatures from the bonds of the world. Thou art easily attainable. 4 Thou art he that manifested himself with a golden mail. 5 Thou art he that appears in the phallic emblem. 'Thou art he that wanders in the forests in quest of fowls and animals. Thou art he that wanders over the Earth. Thou art, he that is omnipresent. Thou art the blare that is produced by all the trumpets blown in the three worlds. Thou art he that has all creatures for his relatives. 6 Thou art of the form of a snake (for thou art identical with the mighty Naga named Sesha). Thou art he that lives in mountain caves (like Jaigishavya), or any other Yogin. Thou art identical with Guha (the celestial generalissimo). Thou wearest garlands of flowers. Thou art he who enjoys the happiness that springs from the possession of worldly objects. 7 Thou art he from whom all creatures have derived their three states of birth, existence, and destruction. Thou art he that upholds all things that exist or occur in the three stages of time viz., the Past, the Present, and the Future. Thou art he that frees creatures from the effects of all acts belonging to previous lives as well as those accomplished in the present life and from all the bonds due to Ignorance and Desire. Thou art he who is the binder or Asura chiefs. Thou art he who is the slayer of foes in battle. 1 Thou art that which is attainable by knowledge alone. Thou art Durvasas. Thou art he who is waited upon and adored by all the righteous. Thou art he who causes the fall of even Brahma and the others. Thou art he that gives unto all creatures the just share of joy and grief that each deserves according to his own acts. Thou art he that is incomparable. Thou art well conversant with the shares that are given and appropriated in sacrifices. 2 Thou residest in every place. Thou wanderest everywhere. Thou art he that has mean vestments. 3 Thou art Vasava. Thou art immortal. Thou art identical with the Himavat mountains. Thou art the maker of pure gold. Thou art without acts. Thou upholdest in thyself the fruits of all acts. Thou art the foremost of all creatures that are regarded as upholders. 4 Thou art he that has bloody eyes. Thou art he that has eyes whose vision extends over the infinite universe. Thou art he that has a car whose wheels are ever victorious. Thou art he that is possessed of vast learning. Thou art he that accepts thy devotees for thy servants. Thou art he that restrains and subjugates thy senses. Thou art he that acts. Thou wearest clothes whose warp and woof are made of snakes. Thou art Supreme. Thou art he who is the lowest of the celestials. 5 Thou art he that is well-grown. Thou ownest the musical instrument called Kahala. Thou art the giver of every wish. Thou art the embodiment of grace in all the three stages of Time, viz., the Past, the Present, and the Future. Thou art possessed of might that is always well spent. Thou art he who had assumed the form of Valarama (the elder brother of Krishna). Thou art the foremost of all colleted things, being Emancipation or the highest of all ends to which creatures attain. Thou art the giver of all things. Thy face is turned towards all directions, Thou art he from whom diverse creatures have sprung even as all forms have sprung from space or are modifications or that primal element. Thou art he who falls into the pit called body. 1 Thou art he that is helpless (for, falling into the pit constituted by the body, thou canst not transcend the sorrow that is thy portion). Thou residest in the firmament of the heart. Thou art exceedingly fierce in form. Thou art the Deity called Ansu. Thou art the companion of Ansu and art called Aditya. Thou art possessed of innumerable rays. Thou art endued with dazzling effulgence. Thou hast the speed of the Wind. 2 Thou art possessed of speed that is greater than that of the Wind. Thou art possessed of the speed of the mind. Thou art Nishachara as thou enjoyest all things, being invested with Ignorance. 3 Thou dwellest in every body. Thou dwellest with Prosperity as thy companion. Thou art he that imparts knowledge and instruction. Thou art he who imparts instruction in utter silence. Thou art he that observes the vow of taciturnity (for thou instructest in silence). Thou art he who passes out of the body, looking at the soul. 4 Thou art he that is well adored. Thou art the giver of thousands (since the lord of all the treasures derived those treasures of his from thee). Thou art the prince of birds, (being Garuda the son of Vinata and Kasyapa). Thou art the friend that renders aid. Thou art possessed of exceeding effulgence (for thy splendour is like that of a million suns risen together). Thou art the Master of all created beings. Thou art he who provokes the appetites. Thou art the deity of Desire. Thou art of the form of lovely women that are coveted by all. Thou art the tree of the world. Thou art the Lord of Treasures. Thou art the giver of fame. Thou art the Deity that distributes unto all creatures the fruits (in the form of joys and griefs) of their acts. Thou art thyself those fruits which thou distributest. Thou art the most ancient (having existed from a time when there was no other existent thing). Thou art competent to cover with a single footstep of thine all the three worlds. Thou art Vamana (the dwarf) who deceived the Asura chief Vali (and depriving him of his sovereignty restored it unto Indra). Thou art the Yogin crowned with success (like Sanatkumara and others). Thou art a great Rishi (like Vasishtha and others). Thou art one whose objects are always crowned with success (like Rishava or Dattatreya). Thou art a Sanyasin (like Yajnavalkya and others). Thou art he that is adorned with the marks of the mendicant order. Thou art he that is without such marks. 5 Thou art he that transcends the usages of the mendicant order. Thou art he that assures all creatures from every sort of fear. Thou art without any passions thyself (so that glory and humiliation are alike to thee). Thou art he that is called the celestial generalissimo. Thou art that Visakha who took his rise from the body of the celestial generalissimo when Indra hurled his thunder-bolt at him. Thou art conversant with the sixty tattwas or heads of enquiry in the universe. Thou art the Lord of the senses (for these achieve their respective functions guided by thee). Thou art he that is armed with the thunder-bolt (and that rives the mountains). Thou art infinite. Thou art the stupefier of Daitya ranks in the field of battle. Thou art he that moves his car in circles among his own ranks and that makes similar circles among the ranks of his foes and who conies back safe and sound after devastating then. Thou art he that is conversant with the lowest depth of the world's ocean (in consequence of thy knowledge of Brahman). Thou art he called Madhu (who has founded the race in which Krishna has taken his birth). Thou hast eyes whose colour resembles that of honey. Thou art he that has taken birth after Vrihaspati. 1 Thou art he that does the acts which Adhyaryus have to do in sacrifices. Thou art he who is always adored by persons whatever their modes of life. Thou art devoted to Brahman. Thou wanderest amongst the habitations of men in the world (in consequence of thy being a mendicant). Thou art he that pervadest all beings. Thou art he that is conversant with truth. Thou knowest and guidest every heart. Thou art he that overspreads the whole universe. Thou art he that collects or stores the good and bad acts of all creatures in order to award them the fruits thereof Thou art he that lives during even the night that follows the universal dissolution. Thou art the protector wielding the bow called Pinaka. Thou residest in even the Daityas that are the marks at which shootest thy arrows. Thou art the author of prosperity. Thou art the mighty ape Hanuman that aided Vishnu in the incarnation of Rama in his expedition against Ravana. Thou art the lord of those Ganas that are thy associates, Thou art each member of those diverse Ganas. Thou art he that gladdens all creatures. Thou art the enhancer of the joys of all. 2 Thou takest away the sovereignty and prosperity of even such high beings as Indra and others. Thou art the universal slayer in the form of Death. Thou art he that resides in the four and sixty Kalas. Thou art very great. Thou art the Grandsire (being the sire of the great sire of all). Thou art the supreme phallic emblem that is adored by both deities and Asuras. Thou art of agreeable and beautiful features. Thou art he who presides over the variety of evidences and tendencies for action and non-action. Thou art the lord of vision. Thou art the Lord of Yoga (in consequence of thy withdrawing all the senses into the heart and combining them together in that place). Thou art he that upholds the Krita and the other ages (by causing them to run ceaselessly). Thou art the Lord of seeds (in consequence of thy being the giver of the fruits of all acts good and bad). Thou art the original cause of such seeds. Thou actest in the ways that have been pointed out in the scriptures beginning with those that treat of the Soul. Thou art he in whom reside might and the other attributes. Thou art the Mahabharata and other histories of the kind. Thou art the treatises called Mimansa. Thou art Gautama (the founder of the science of dialectics). Thou art the author of the great treatise on Grammar that has been named after the Moon. Thou art he who chastises his foes. Thou art he whom none can chastise. Thou art he who is sincere in respect of all his religious acts and observances. Thou art he that becomes obedient to those that are devoted to thee. Thou art he that is capable of reducing others to subjection. Thou art he who foments quarrels among the deities and the Asuras. Thou art he who has created the four and ten worlds (beginning with Bhu). Thou art the protector and cherisher of all Beings commencing from Brahma and ending with the lowest forms of vegetable life (like grass and straw). Thou art the Creator of even the five original elements. Thou art he that never enjoys anything (for thou art always unattached). Thou art free from deterioration. Thou art the highest form of felicity. Thou art a deity proud of his might. Thou art Sakra. Thou art the chastisement that is spoken of in treatises on morality and is inflicted on offenders. Thou art of the form of that tyranny which prevails over the world. Thou art of pure Soul. Thou art stainless (being above faults of every kind). Thou art worthy of adoration. Thou art the world that appears and disappears ceaselessly. Thou art he whose grace is of the largest measure. Thou art he that has good dreams. Thou art a mirror in which the universe is reflected. Thou art he that has subjugated all internal and external foes. Thou art the maker of the Vedas. Thou art the maker of those declarations that are contained in the Tantras and the Puranas and that are embodied in language that is human. 1 Thou art possessed of great learning. Thou art the grinder of foes in battle. Thou art he that resides in the awful clouds that appear at the time of the universal dissolution. Thou art most terrible (in consequence of the dissolution of the universe that thou bringest about). Thou art he who succeeds in bringing all persons and all things into thy subjection. Thou art the great Destroyer. Thou art he that has fire for his energy. Thou art he whose energy is mightier than fire. Thou art the Yuga-fire that consumes all things. Thou art he that is capable of being gratified by means of sacrificial libations. Thou art water and other liquids that are poured in sacrifices with the aid of Mantras. Thou art in the fo"
